0;16.0437314659039;_a7_;{'d0': {'_a7_': 0.48823217841557354, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 5.231930825293317};32.0874629318078;0.0
102;-1.19622497278485;(_a5_ * x);{'d0': {'_a5_': 1.245536564972649, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;4.732268066491
103;-1.19622497278485;(_a5_ * x);{'d0': {'_a5_': 1.245536564972649, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;4.732268066491
104;-1.19622497278485;(_a5_ * x);{'d0': {'_a5_': 1.245536564972649, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;4.732268066491
105;-1.19622497278485;(_a5_ * x);{'d0': {'_a5_': 1.245536564972649, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;4.732268066491
106;-0.128201272873449;(y / _a0_);{'d0': {'_a0_': 0.8028668348941431, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;5.8002917664024
107;-0.128201272873449;(y / _a0_);{'d0': {'_a0_': 0.8028668348941431, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;5.8002917664024
108;-0.128201272873449;(y / _a0_);{'d0': {'_a0_': 0.8028668348941431, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;5.8002917664024
109;-0.128201272873449;(y / _a0_);{'d0': {'_a0_': 0.8028668348941431, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;5.8002917664024
110;-0.128201272873449;(y / _a0_);{'d0': {'_a0_': 0.8028668348941431, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;5.8002917664024
111;-0.128201272873449;(y / _a0_);{'d0': {'_a0_': 0.8028668348941431, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;5.8002917664024
112;-0.128201272873449;(y / _a0_);{'d0': {'_a0_': 0.8028668348941431, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;5.8002917664024
113;-0.128201272873449;(y / _a0_);{'d0': {'_a0_': 0.8028668348941431, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;5.8002917664024
114;-0.128201272873449;(y / _a0_);{'d0': {'_a0_': 0.8028668348941431, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;5.8002917664024
115;-0.128201272873449;(y / _a0_);{'d0': {'_a0_': 0.8028668348941431, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;5.8002917664024
116;-0.128201272873449;(y / _a0_);{'d0': {'_a0_': 0.8028668348941431, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;5.8002917664024
117;-0.128201272873449;(y / _a0_);{'d0': {'_a0_': 0.8028668348941431, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;5.8002917664024
118;-0.128201272873449;(y / _a0_);{'d0': {'_a0_': 0.8028668348941431, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;5.8002917664024
119;-0.128201272873449;(y / _a0_);{'d0': {'_a0_': 0.8028668348941431, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;5.8002917664024
120;-0.128201272873449;(y / _a0_);{'d0': {'_a0_': 0.8028668348941431, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.5152517780462813};-11.8569860785517;5.8002917664024
121;-0.251661038876833;(y ** _a0_);{'d0': {'_a0_': 0.6893437385737724, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.4338694672871006};-13.8304187699537;6.6635483461
122;-0.251661038876833;(y ** _a0_);{'d0': {'_a0_': 0.6893437385737724, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.4338694672871006};-13.8304187699537;6.6635483461
123;-0.251661038876833;(y ** _a0_);{'d0': {'_a0_': 0.6893437385737724, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.4338694672871006};-13.8304187699537;6.6635483461
124;-0.251661038876833;(y ** _a0_);{'d0': {'_a0_': 0.6893437385737724, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.4338694672871006};-13.8304187699537;6.6635483461
125;-0.251661038876833;(y ** _a0_);{'d0': {'_a0_': 0.6893437385737724, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.4338694672871006};-13.8304187699537;6.6635483461
126;-0.251661038876833;(y ** _a0_);{'d0': {'_a0_': 0.6893437385737724, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.4338694672871006};-13.8304187699537;6.6635483461
127;-0.251661038876833;(y ** _a0_);{'d0': {'_a0_': 0.6893437385737724, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.4338694672871006};-13.8304187699537;6.6635483461
128;-0.251661038876833;(y ** _a0_);{'d0': {'_a0_': 0.6893437385737724, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.4338694672871006};-13.8304187699537;6.6635483461
129;-0.251661038876833;(y ** _a0_);{'d0': {'_a0_': 0.6893437385737724, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.4338694672871006};-13.8304187699537;6.6635483461
130;-0.251661038876833;(y ** _a0_);{'d0': {'_a0_': 0.6893437385737724, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.4338694672871006};-13.8304187699537;6.6635483461
131;-0.251661038876833;(y ** _a0_);{'d0': {'_a0_': 0.6893437385737724, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.4338694672871006};-13.8304187699537;6.6635483461
132;-0.251661038876833;(y ** _a0_);{'d0': {'_a0_': 0.6893437385737724, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.4338694672871006};-13.8304187699537;6.6635483461
133;-0.251661038876833;(y ** _a0_);{'d0': {'_a0_': 0.6893437385737724, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.4338694672871006};-13.8304187699537;6.6635483461
134;-0.251661038876833;(y ** _a0_);{'d0': {'_a0_': 0.6893437385737724, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.4338694672871006};-13.8304187699537;6.6635483461
135;-0.251661038876833;(y ** _a0_);{'d0': {'_a0_': 0.6893437385737724, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.4338694672871006};-13.8304187699537;6.6635483461
136;-0.251661038876833;(y ** _a0_);{'d0': {'_a0_': 0.6893437385737724, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.4338694672871006};-13.8304187699537;6.6635483461
137;-0.251661038876833;(y ** _a0_);{'d0': {'_a0_': 0.6893437385737724, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.4338694672871006};-13.8304187699537;6.6635483461
138;-0.972204981403351;x;{'d0': {'_a7_': 1.0, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
139;-0.972204981403351;x;{'d0': {'_a7_': 1.0, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
140;-0.972204981403351;x;{'d0': {'_a7_': 1.0, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
141;-0.972204981403351;x;{'d0': {'_a7_': 1.0, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
142;-0.972204981403351;x;{'d0': {'_a7_': 1.0, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
143;-0.972204981403351;x;{'d0': {'_a7_': 1.0, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
144;-0.972204981403351;x;{'d0': {'_a7_': 1.0, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
145;-0.972204981403351;x;{'d0': {'_a7_': 1.0, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
146;-0.972204981403351;x;{'d0': {'_a7_': 1.0, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
147;-0.972204981403351;x;{'d0': {'_a7_': 1.0, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
148;-0.972204981403351;x;{'d0': {'_a7_': 1.0, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
149;-0.972204981403351;x;{'d0': {'_a7_': 1.0, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
150;-0.972204981403351;x;{'d0': {'_a7_': 1.0, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
151;-0.972204981403351;x;{'d0': {'_a7_': 1.0, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
152;-0.972204981403351;x;{'d0': {'_a7_': 1.0, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
153;3.56461231402701;tan(x);{'d0': {'_a7_': 1.0, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.7377656856358343};-10.8651765137400;8.997200570897
154;3.56461231402701;tan(y);{'d0': {'_a7_': 1.0, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.7377656856358343};-10.8651765137400;8.997200570897
155;3.56461231402701;tan(y);{'d0': {'_a7_': 1.0, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.7377656856358343};-10.8651765137400;8.997200570897
156;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
157;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
158;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
159;-0.972204981403350;x;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
160;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
161;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
162;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
163;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
164;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
165;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
166;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
167;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
168;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
169;2.12155208954257;sqrt(y);{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.9474824201222045};-6.43662184195486;5.33986301052
170;2.12155208954257;sqrt(y);{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.9474824201222045};-6.43662184195486;5.33986301052
171;2.12155208954257;sqrt(y);{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.9474824201222045};-6.43662184195486;5.33986301052
172;2.12155208954257;sqrt(x);{'d0': {'_a7_': 1.0, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.9474824201222045};-6.43662184195486;5.339863010520001
173;2.12155208954257;sqrt(x);{'d0': {'_a7_': 1.0, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.9474824201222045};-6.43662184195486;5.339863010520001
174;2.12155208954257;sqrt(x);{'d0': {'_a7_': 1.0, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.9474824201222045};-6.43662184195486;5.339863010520001
175;2.12155208954257;sqrt(x);{'d0': {'_a7_': 1.0, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.9474824201222045};-6.43662184195486;5.339863010520001
176;2.12155208954257;sqrt(x);{'d0': {'_a7_': 1.0, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.9474824201222045};-6.43662184195486;5.339863010520001
177;2.12155208954257;sqrt(x);{'d0': {'_a7_': 1.0, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.9474824201222045};-6.43662184195486;5.339863010520001
178;2.12155208954257;sqrt(x);{'d0': {'_a7_': 1.0, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.9474824201222045};-6.43662184195486;5.339863010520001
179;2.12155208954257;sqrt(x);{'d0': {'_a7_': 1.0, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.9474824201222045};-6.43662184195486;5.339863010520001
180;2.12155208954257;sqrt(x);{'d0': {'_a7_': 1.0, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.9474824201222045};-6.43662184195486;5.339863010520001
181;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
182;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
183;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
184;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
185;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
186;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
187;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
188;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
189;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
190;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
191;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
192;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
193;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
194;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
195;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
196;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
197;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
198;-0.972204981403350;y;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.176632225637546};-1.94440996280670;0.0
