0;19.6574702640870;_a6_;{'d0': {'_a6_': 0.49915563956523623, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 5.901687650940423};39.3149405281739;0.0
92;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
93;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
94;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
95;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
96;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
97;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
98;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
99;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
100;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
101;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
102;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
103;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
104;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
105;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
106;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
107;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
108;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
109;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
110;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
111;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
112;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
113;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
114;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
115;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
116;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
117;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
118;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
119;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
120;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
121;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
122;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
123;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
124;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
125;-1.63437028157169;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099998
126;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
127;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
128;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
129;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
130;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
131;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
132;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
133;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
134;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
135;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
136;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
137;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
138;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
139;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
140;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
141;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
142;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
143;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
144;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
145;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
146;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
147;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
148;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
149;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
150;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
151;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
152;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
153;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
154;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
155;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
156;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
157;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
158;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
159;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
160;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
161;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
162;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
163;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
164;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
165;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
166;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
167;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
168;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
169;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
170;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
171;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
172;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
173;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
174;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
175;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
176;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
177;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
178;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
179;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
180;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
181;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
182;-1.63437027960494;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.6635483461
