0;7.29904799348758;-(_a3_);{'d0': {'_a3_': 0.5879497563067726, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.457777488035447};7.23820166645439;3.6799471602603897
97;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
98;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
99;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
100;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
101;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
102;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
103;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
104;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
105;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
106;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
107;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
108;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
109;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
110;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
111;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
112;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
113;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
114;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
115;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
116;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
117;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
118;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
119;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
120;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
121;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
122;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
123;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
124;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
125;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
126;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
127;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
128;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
129;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
130;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
131;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
132;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
133;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
134;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
135;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
136;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
137;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
138;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
139;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
140;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
141;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
142;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
143;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
144;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
145;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
146;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
147;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
148;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
149;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
150;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
151;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
152;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
153;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
154;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
155;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
156;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
157;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
158;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
159;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
160;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
161;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
162;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
163;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
164;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
165;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
166;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
167;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
168;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
169;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
170;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
171;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
172;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
173;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
174;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
175;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
176;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
177;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
178;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
179;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
180;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
181;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
182;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
183;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
184;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
185;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
186;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
187;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
188;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
189;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
190;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
191;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
192;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
193;3.61910083322719;_a3_;{'d0': {'_a3_': -0.5879497563102363, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.4577774880354464};7.23820166645439;0.0
